,title,author,price,pages,avg_reviews,n_reviews,star5,star4,star3,star2,star1,dimensions,weight,language,publisher,ISBN_13,link
191,"Data Science Interview: Prep for SQL, Panda, Python, R Language, Machine Learning, DBMS and RDBMS – And More – The Full Data Scientist Interview Handbook","['by ', 'DSI ACE PREP']",$24.99,156 pages,4.7 out of 5 stars,44 ratings,['\n            \n              91%\n            \n          '],['\n            \n              4%\n            \n          '],['\n            \n              5%\n            \n          '],[],[],6 x 0.39 x 9 inches,7.1 ounces,English,"Data Science Interview Books (January 6, 2022)", 978-1915002105,/Data-Science-Interview-Language-Scientist/dp/1915002109/ref=sr_1_284?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465052&sprefix=deep+learning%2Caps%2C627&sr=8-284
192,Machine Learning: The Ultimate Guide for Beginners to Programming and Deep Learning With Python.,"['by ', 'James  Herron']",,137 pages,4.2 out of 5 stars,58 ratings,['\n            \n              67%\n            \n          '],['\n            \n              7%\n            \n          '],['\n            \n              11%\n            \n          '],['\n            \n              7%\n            \n          '],['\n            \n              8%\n            \n          '],,,English,,,/Machine-Learning-Ultimate-Beginners-Programming-ebook/dp/B08HHLPGNT/ref=sr_1_281?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465052&sprefix=deep+learning%2Caps%2C627&sr=8-281
193,"Introduction To Machine Learning In Quantitative Finance, An (Advanced Textbooks In Mathematics)","['by ', 'Hao Ni', ', ', 'Xin Dong', ', et al.']",$38.99,262 pages,3.6 out of 5 stars,4 ratings,['\n            \n              45%\n            \n          '],['\n            \n              28%\n            \n          '],['\n            \n              27%\n            \n          '],[],[],6 x 0.62 x 9 inches,12.6 ounces,English,"WSPC (EUROPE) (April 9, 2021)", 978-1786349644,/Introduction-Learning-Quantitative-Textbooks-Mathematics/dp/1786349647/ref=sr_1_280?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465052&sprefix=deep+learning%2Caps%2C627&sr=8-280
194,Think Bayes: Bayesian Statistics in Python (O'reilly),"['by ', 'Allen B. Downey']",$23.98,338 pages,4.5 out of 5 stars,43 ratings,['\n            \n              79%\n            \n          '],['\n            \n              6%\n            \n          '],['\n            \n              10%\n            \n          '],['\n            \n              4%\n            \n          '],['\n            \n              2%\n            \n          '],7 x 0.75 x 9 inches,1.19 pounds,English,"O'Reilly Media; 2nd edition (June 8, 2021)", 978-1492089469,/Think-Bayes-Bayesian-Statistics-Python/dp/149208946X/ref=sr_1_278?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465052&sprefix=deep+learning%2Caps%2C627&sr=8-278
195,Data Mining and Machine Learning: Fundamental Concepts and Algorithms,"['by ', 'Mohammed J. Zaki', ' and ', 'Wagner Meira  Jr']",$55.24,776 pages,4.7 out of 5 stars,17 ratings,['\n            \n              77%\n            \n          '],['\n            \n              14%\n            \n          '],['\n            \n              9%\n            \n          '],[],[],7.25 x 1.75 x 10 inches,3.53 pounds,English,"Cambridge University Press; 2nd edition (March 12, 2020)", 978-1108473989,/Data-Mining-Machine-Learning-Fundamental/dp/1108473989/ref=sr_1_277?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465052&sprefix=deep+learning%2Caps%2C627&sr=8-277
196,Machine Learning: Step-by-Step Guide To Implement Machine Learning Algorithms with Python (Artificial Intelligence Book 2),"['by ', 'Rudolph Russell']",,106 pages,3.0 out of 5 stars,2 ratings,['\n            \n              50%\n            \n          '],['\n            \n              50%\n            \n          '],[],[],[],,,English,,,/Machine-Learning-Step-Step-Intelligence-ebook/dp/B07D7J39FM/ref=sr_1_270?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465052&sprefix=deep+learning%2Caps%2C627&sr=8-270
197,Random Matrix Methods for Machine Learning,"['by ', 'Romain Couillet', ' and ', 'Zhenyu Liao']",,,,,[],[],[],[],[],,,English,"Cambridge University Press (July 21, 2022)",,/Random-Matrix-Methods-Machine-Learning-ebook/dp/B0B7JWK4F6/ref=sr_1_271?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465052&sprefix=deep+learning%2Caps%2C627&sr=8-271
198,Data Analysis from Scratch with Python: The Complete Beginner's Guide for Machine Learning Techniques and A Step By Step NLP using Python Guide To Expert (Including Programming Interview Questions),"['by ', 'Stephen Richard']",$10.99,169 pages,4.4 out of 5 stars,55 ratings,['\n            \n              74%\n            \n          '],['\n            \n              13%\n            \n          '],['\n            \n              3%\n            \n          '],['\n            \n              10%\n            \n          '],[],6 x 0.39 x 9 inches,8.3 ounces,English,"Independently published (August 27, 2019)", 978-1688979710,/Data-Analysis-Scratch-Python-Programming/dp/1688979719/ref=sr_1_272?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465052&sprefix=deep+learning%2Caps%2C627&sr=8-272
199,Artificial Intelligence and Machine Learning for Business: A No-Nonsense Guide to Data Driven Technologies,"['by ', 'Steven Finlay']",$19.99,236 pages,4.4 out of 5 stars,11 ratings,['\n            \n              51%\n            \n          '],['\n            \n              37%\n            \n          '],['\n            \n              12%\n            \n          '],[],[],5.5 x 0.54 x 8.5 inches,13 ounces,English,"Relativistic (May 27, 2021)", 978-1999325381,/Artificial-Intelligence-Machine-Learning-Business/dp/1999325389/ref=sr_1_269?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465052&sprefix=deep+learning%2Caps%2C627&sr=8-269
200,De-Mystifying Math and Stats for Machine Learning: Learn from an application perspective rather than the theoretical perspective,"['by ', 'Govind Kumar']", $1.78 ,100 pages,5.0 out of 5 stars,1 rating,['\n            \n              100%\n            \n          '],[],[],[],[],,,English,,,/Mystifying-Math-Stats-Machine-Learning-ebook/dp/B0B3FFTN35/ref=sr_1_268?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465052&sprefix=deep+learning%2Caps%2C627&sr=8-268
201,"Practical Machine Learning with Spark: Uncover Apache Spark’s Scalable Performance with High-Quality Algorithms Across NLP, Computer Vision and ML(English Edition)","['by ', 'Gourav Gupta', ', ', 'Dr. Manish Gupta', ', et al.']",$29.95,498 pages,,,[],[],[],[],[],7.5 x 1.13 x 9.25 inches,1.87 pounds,English,"BPB Publications (April 28, 2022)", 978-9391392086,/sspa/click?ie=UTF8&spc=MTo1OTQzMDI4NDU2MzQ2MjQ5OjE2NjM0NjUwNTI6c3BfbXRmOjIwMDA1NzIyMzM4OTA5ODo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FPractical-Machine-Learning-Spark-High-Quality%2Fdp%2F9391392083%2Fref%3Dsr_1_276_sspa%3Fcrid%3D27NSKOKLZAT5L%26keywords%3Dmachine%2Blearning%26qid%3D1663465052%26sprefix%3Ddeep%2Blearning%252Caps%252C627%26sr%3D8-276-spons%26psc%3D1
202,Excel 2022: The Ultimate all-in-one crash course for beginners to master Everything of Excel 2022. The Step-by-Step Advanced skills workbook on how to create & manipulate Power Excel Formulas & Grids,"['by ', 'ROBERT  J GREEN']", $16.97 ,138 pages,4.4 out of 5 stars,84 ratings,['\n            \n              70%\n            \n          '],['\n            \n              11%\n            \n          '],['\n            \n              10%\n            \n          '],['\n            \n              3%\n            \n          '],['\n            \n              6%\n            \n          '],6 x 0.32 x 9 inches,9.3 ounces,English,"Independently published (February 16, 2022)",,/sspa/click?ie=UTF8&spc=MTo1OTQzMDI4NDU2MzQ2MjQ5OjE2NjM0NjUwNTI6c3BfbXRmOjIwMDAzODE5MjE5NzU5ODo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FExcel-2022-all-Step-Step%2Fdp%2FB09SNKVG7R%2Fref%3Dsr_1_275_sspa%3Fcrid%3D27NSKOKLZAT5L%26keywords%3Dmachine%2Blearning%26qid%3D1663465052%26sprefix%3Ddeep%2Blearning%252Caps%252C627%26sr%3D8-275-spons%26psc%3D1
203,Machine Learning at Scale with H2O: A practical guide to building and deploying machine learning models on enterprise systems,"['by ', 'Gregory Keys', ' and ', 'David Whiting']",$39.99,396 pages,5.0 out of 5 stars,2 ratings,['\n            \n              100%\n            \n          '],[],[],[],[],7.5 x 0.9 x 9.25 inches,1.49 pounds,English,"Packt Publishing (July 29, 2022)", 978-1800566019,/Machine-Learning-Scale-H2O-enterprise/dp/1800566018/ref=sr_1_267?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465052&sprefix=deep+learning%2Caps%2C627&sr=8-267
204,"Mastering Azure Machine Learning: Execute large-scale end-to-end machine learning with Azure, 2nd Edition","['by ', 'Christoph Korner', ' and ', 'Marcel Alsdorf']",$44.99,624 pages,5.0 out of 5 stars,5 ratings,['\n            \n              100%\n            \n          '],[],[],[],[],7.5 x 1.41 x 9.25 inches,2.33 pounds,English,"Packt Publishing; 2nd ed. edition (May 10, 2022)", 978-1803232416,/sspa/click?ie=UTF8&spc=MTo1OTQzMDI4NDU2MzQ2MjQ5OjE2NjM0NjUwNTI6c3BfbXRmOjIwMDA2ODU0MjUzNTA5ODo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FMastering-Azure-Machine-Learning-end%2Fdp%2F1803232412%2Fref%3Dsr_1_274_sspa%3Fcrid%3D27NSKOKLZAT5L%26keywords%3Dmachine%2Blearning%26qid%3D1663465052%26sprefix%3Ddeep%2Blearning%252Caps%252C627%26sr%3D8-274-spons%26psc%3D1
205,"Time Series Forecasting using Deep Learning: Combining PyTorch, RNN, TCN, and Deep Neural Network Models to Provide Production-Ready Prediction Solutions (English Edition)","['by ', 'Ivan Gridin']", $8.96 ,421 pages,4.4 out of 5 stars,14 ratings,['\n            \n              55%\n            \n          '],['\n            \n              29%\n            \n          '],['\n            \n              16%\n            \n          '],[],[],,,English,"BPB Publications; 1st edition (October 15, 2021)",,/Time-Forecasting-using-Deep-Learning-ebook/dp/B09JL2B3YX/ref=sr_1_266?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465052&sprefix=deep+learning%2Caps%2C627&sr=8-266
206,"Applied Machine Learning Explainability Techniques: Make ML models explainable and trustworthy for practical applications using LIME, SHAP, and more","['by ', 'Aditya Bhattacharya']",$44.99,306 pages,5.0 out of 5 stars,2 ratings,['\n            \n              100%\n            \n          '],[],[],[],[],7.5 x 0.69 x 9.25 inches,1.16 pounds,English,"Packt Publishing (July 29, 2022)", 978-1803246154,/Applied-Machine-Learning-Explainability-Techniques/dp/1803246154/ref=sr_1_263?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465052&sprefix=deep+learning%2Caps%2C627&sr=8-263
207,Machine Learning in Business: An Introduction to the World of Data Science,"['by ', 'John C Hull']",$39.00,287 pages,4.9 out of 5 stars,23 ratings,['\n            \n              85%\n            \n          '],['\n            \n              15%\n            \n          '],[],[],[],6 x 0.84 x 9 inches,1.3 pounds,English,"Independently published (May 26, 2021)", 979-8510652635,/Machine-Learning-Business-Introduction-Science/dp/B095K4GM2P/ref=sr_1_264?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465052&sprefix=deep+learning%2Caps%2C627&sr=8-264
208,Grokking Machine Learning,"['by ', 'Luis Serrano']",$47.99,512 pages,4.6 out of 5 stars,10 ratings,['\n            \n              72%\n            \n          '],['\n            \n              14%\n            \n          '],['\n            \n              14%\n            \n          '],[],[],7.38 x 1.1 x 9.25 inches,1.9 pounds,English,"Manning (December 14, 2021)", 978-1617295911,/sspa/click?ie=UTF8&spc=MTo1OTQzMDI4NDU2MzQ2MjQ5OjE2NjM0NjUwNTI6c3BfbXRmOjIwMDA0NzA4NDY1NzQ0MTo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FGrokking-Machine-Learning-Luis-Serrano%2Fdp%2F1617295914%2Fref%3Dsr_1_273_sspa%3Fcrid%3D27NSKOKLZAT5L%26keywords%3Dmachine%2Blearning%26qid%3D1663465052%26sprefix%3Ddeep%2Blearning%252Caps%252C627%26sr%3D8-273-spons%26psc%3D1
209,A First Course in Machine Learning (Chapman & Hall/CRC Machine Learning & Pattern Recognition),"['by ', 'Simon Rogers', ' and ', 'Mark Girolami']",$43.96,428 pages,4.4 out of 5 stars,34 ratings,['\n            \n              69%\n            \n          '],['\n            \n              15%\n            \n          '],['\n            \n              4%\n            \n          '],['\n            \n              4%\n            \n          '],['\n            \n              7%\n            \n          '],6.14 x 0.97 x 9.21 inches,1.34 pounds,English,"Chapman and Hall/CRC; 2nd edition (June 30, 2020)", 978-0367574642,/First-Course-Machine-Learning/dp/0367574640/ref=sr_1_265?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465052&sprefix=deep+learning%2Caps%2C627&sr=8-265
210,"Statistics, Data Mining, and Machine Learning in Astronomy: A Practical Python Guide for the Analysis of Survey Data, Updated Edition (Princeton Series in Modern Observational Astronomy, 13)","['by ', 'Željko Ivezić', ', ', 'Andrew J. Connolly', ', et al.']",$78.80,560 pages,4.9 out of 5 stars,16 ratings,['\n            \n              91%\n            \n          '],['\n            \n              9%\n            \n          '],[],[],[],7 x 1.5 x 10 inches,2.85 pounds,English,"Princeton University Press; Revised edition (December 3, 2019)", 978-0691198309,/Statistics-Mining-Machine-Learning-Astronomy/dp/0691198306/ref=sr_1_262?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465052&sprefix=deep+learning%2Caps%2C627&sr=8-262
211,"IPython Interactive Computing and Visualization Cookbook: Over 100 hands-on recipes to sharpen your skills in high-performance numerical computing and ... in the Jupyter Notebook, 2nd Edition","['by ', 'Cyrille Rossant']",,550 pages,4.6 out of 5 stars,20 ratings,['\n            \n              67%\n            \n          '],['\n            \n              26%\n            \n          '],['\n            \n              8%\n            \n          '],[],[],,,English,"Packt Publishing; 2nd edition (January 31, 2018)",,/IPython-Interactive-Computing-Visualization-Cookbook-ebook/dp/B079KBGPQC/ref=sr_1_261?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465052&sprefix=deep+learning%2Caps%2C627&sr=8-261
212,"The Pragmatic Programmer: Your Journey To Mastery, 20th Anniversary Edition (2nd Edition)","['by ', 'David Thomas', ' and ', 'Andrew Hunt']",$30.26,352 pages,4.8 out of 5 stars,"2,026 ratings",['\n            \n              85%\n            \n          '],['\n            \n              11%\n            \n          '],['\n            \n              2%\n            \n          '],['\n            \n              1%\n            \n          '],[],7.7 x 1.1 x 9.35 inches,1.68 pounds,English,"Addison-Wesley Professional; 2nd edition (September 13, 2019)", 978-0135957059,/Pragmatic-Programmer-journey-mastery-Anniversary/dp/0135957052/ref=sr_1_256?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465052&sprefix=deep+learning%2Caps%2C627&sr=8-256
213,"Google BigQuery: The Definitive Guide: Data Warehousing, Analytics, and Machine Learning at Scale","['by ', 'Valliappa Lakshmanan', ' and ', 'Jordan Tigani']",$29.99,522 pages,4.5 out of 5 stars,93 ratings,['\n            \n              67%\n            \n          '],['\n            \n              22%\n            \n          '],['\n            \n              6%\n            \n          '],['\n            \n              2%\n            \n          '],['\n            \n              2%\n            \n          '],7.01 x 1 x 9.17 inches,1.81 pounds,English,"O'Reilly Media; 1st edition (November 19, 2019)", 978-1492044468,/Google-BigQuery-Definitive-Warehousing-Analytics/dp/1492044466/ref=sr_1_255?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465052&sprefix=deep+learning%2Caps%2C627&sr=8-255
214,Algorithms to Live By: The Computer Science of Human Decisions,"['by ', 'Brian Christian', ', ', 'Tom Griffiths', ', et al.']",,,4.5 out of 5 stars,"3,122 ratings",['\n            \n              70%\n            \n          '],['\n            \n              18%\n            \n          '],['\n            \n              8%\n            \n          '],['\n            \n              2%\n            \n          '],['\n            \n              2%\n            \n          '],,,,,,/Algorithms-to-Live-By-audiobook/dp/B01D24NAL6/ref=sr_1_252?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465052&sprefix=deep+learning%2Caps%2C627&sr=8-252
215,Machine Learning: An Algorithmic Perspective (Chapman & Hall/CRC Machine Learning & Pattern Recognition),[' '],$78.96,458 pages,4.2 out of 5 stars,74 ratings,['\n            \n              59%\n            \n          '],['\n            \n              22%\n            \n          '],['\n            \n              9%\n            \n          '],['\n            \n              4%\n            \n          '],['\n            \n              7%\n            \n          '],6.9 x 1 x 10 inches,0.035 ounces,English,"Chapman and Hall/CRC; 2nd edition (October 8, 2014)", 978-1466583283,/Machine-Learning-Algorithmic-Perspective-Recognition/dp/1466583282/ref=sr_1_254?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465052&sprefix=deep+learning%2Caps%2C627&sr=8-254
216,Apple MacBook Air MJVM2LL/A 11.6-Inch 128GB Laptop (Renewed),[],,,4.3 out of 5 stars,687 ratings,['\n            \n              69%\n            \n          '],['\n            \n              13%\n            \n          '],['\n            \n              6%\n            \n          '],['\n            \n              3%\n            \n          '],['\n            \n              9%\n            \n          '],,,,,,/Apple-MacBook-MJVM2LL-11-6-Inch-Refurbished/dp/B013HD3FDK/ref=sr_1_251?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465052&sprefix=deep+learning%2Caps%2C627&sr=8-251
217,Introduction to Deep Learning (The MIT Press),"['by ', 'Eugene Charniak']",$35.00,192 pages,4.0 out of 5 stars,32 ratings,['\n            \n              59%\n            \n          '],['\n            \n              11%\n            \n          '],['\n            \n              10%\n            \n          '],['\n            \n              10%\n            \n          '],['\n            \n              10%\n            \n          '],9.1 x 7.1 x 0.8 inches,1.2 pounds,English,"The MIT Press; Illustrated edition (January 29, 2019)", 978-0262039512,/Introduction-Deep-Learning-MIT-Press/dp/0262039516/ref=sr_1_253?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465052&sprefix=deep+learning%2Caps%2C627&sr=8-253
218,"SQL FOR BEGINNERS: THE FUNDAMENTAL LANGUAGE FOR DATA SCIENCE TO MASTERING DATABASES. AN ESSENTIAL GUIDE YOU CAN’T MISS TO LEARN SQL IN 7 DAYS OR LESS, WITH HANDS-ON PROJECTS.","['by ', 'ERICK THOMPSON']",$13.99,155 pages,3.9 out of 5 stars,19 ratings,['\n            \n              39%\n            \n          '],['\n            \n              30%\n            \n          '],['\n            \n              16%\n            \n          '],['\n            \n              7%\n            \n          '],['\n            \n              8%\n            \n          '],6 x 0.35 x 9 inches,7.7 ounces,English,"Independently published (September 18, 2020)", 979-8686327658,/sspa/click?ie=UTF8&spc=MTo1OTQzMDI4NDU2MzQ2MjQ5OjE2NjM0NjUwNTI6c3BfbXRmOjIwMDA0NTkzNDYwODUxMTo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FSQL-BEGINNERS-FUNDAMENTAL-DATABASES-HANDS%2Fdp%2FB08KGT7GG2%2Fref%3Dsr_1_260_sspa%3Fcrid%3D27NSKOKLZAT5L%26keywords%3Dmachine%2Blearning%26qid%3D1663465052%26sprefix%3Ddeep%2Blearning%252Caps%252C627%26sr%3D8-260-spons%26psc%3D1
219,Introduction to Data Mining and Analytics,"['by ', 'Kris Jamsa']",$67.65,668 pages,4.6 out of 5 stars,14 ratings,['\n            \n              75%\n            \n          '],['\n            \n              10%\n            \n          '],['\n            \n              16%\n            \n          '],[],[],7.3 x 0.9 x 9 inches,1.98 pounds,English,"Jones & Bartlett Learning (February 17, 2020)", 978-1284180909,/Introduction-Data-Mining-Analytics-Jamsa/dp/1284180905/ref=sr_1_250?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465052&sprefix=deep+learning%2Caps%2C627&sr=8-250
220,Machine Learning for Streaming Data with Python: Rapidly build practical online machine learning solutions using River and other top key frameworks,"['by ', 'Joos Korstanje']",$44.99,258 pages,5.0 out of 5 stars,2 ratings,['\n            \n              100%\n            \n          '],[],[],[],[],7.5 x 0.59 x 9.25 inches,15.8 ounces,English,"Packt Publishing (July 15, 2022)", 978-1803248363,/sspa/click?ie=UTF8&spc=MTo1OTQzMDI4NDU2MzQ2MjQ5OjE2NjM0NjUwNTI6c3BfbXRmOjIwMDA3NDIxNDA2MDI5ODo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FMachine-Learning-Streaming-Data-Python%2Fdp%2F180324836X%2Fref%3Dsr_1_258_sspa%3Fcrid%3D27NSKOKLZAT5L%26keywords%3Dmachine%2Blearning%26qid%3D1663465052%26sprefix%3Ddeep%2Blearning%252Caps%252C627%26sr%3D8-258-spons%26psc%3D1
221,"Tree-based Machine Learning Algorithms: Decision Trees, Random Forests, and Boosting","['by ', 'Clinton Sheppard']",,112 pages,3.9 out of 5 stars,10 ratings,['\n            \n              38%\n            \n          '],['\n            \n              21%\n            \n          '],['\n            \n              28%\n            \n          '],['\n            \n              12%\n            \n          '],[],,,English,,,/Tree-based-Machine-Learning-Algorithms-Decision-ebook/dp/B0756FGJCP/ref=sr_1_248?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465052&sprefix=deep+learning%2Caps%2C627&sr=8-248
222,Machine Learning for Hackers: Case Studies and Algorithms to Get You Started,"['by ', 'Drew Conway', ' and ', 'John Myles White']",$49.99,324 pages,3.7 out of 5 stars,53 ratings,['\n            \n              46%\n            \n          '],['\n            \n              17%\n            \n          '],['\n            \n              12%\n            \n          '],['\n            \n              15%\n            \n          '],['\n            \n              10%\n            \n          '],7 x 0.75 x 9.19 inches,1.14 pounds,English,"O'Reilly; 1st edition (March 6, 2012)", 978-1449303716,/Machine-Learning-Hackers-Studies-Algorithms/dp/1449303714/ref=sr_1_249?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465052&sprefix=deep+learning%2Caps%2C627&sr=8-249
223,Python Machine Learning: A Step by Step Beginner’s Guide to Learn Machine Learning Using Python (Programming Languages for Beginners),"['by ', 'Brady Ellison']", $34.95 ,128 pages,4.4 out of 5 stars,31 ratings,['\n            \n              69%\n            \n          '],['\n            \n              13%\n            \n          '],['\n            \n              10%\n            \n          '],['\n            \n              8%\n            \n          '],[],6 x 0.48 x 9 inches,8.8 ounces,English,"Independently published (February 2, 2022)",,/sspa/click?ie=UTF8&spc=MTo1OTQzMDI4NDU2MzQ2MjQ5OjE2NjM0NjUwNTI6c3BfbXRmOjIwMDA0NTYzNDcwNjE5ODo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FPython-Machine-Learning-Beginners-Programming%2Fdp%2FB09RPGVLTQ%2Fref%3Dsr_1_259_sspa%3Fcrid%3D27NSKOKLZAT5L%26keywords%3Dmachine%2Blearning%26qid%3D1663465052%26sprefix%3Ddeep%2Blearning%252Caps%252C627%26sr%3D8-259-spons%26psc%3D1
224,"Time Series Forecasting using Deep Learning: Combining PyTorch, RNN, TCN, and Deep Neural Network Models to Provide Production-Ready Prediction Solutions (English Edition)","['by ', 'Ivan Gridin']", $29.95 ,314 pages,4.4 out of 5 stars,14 ratings,['\n            \n              55%\n            \n          '],['\n            \n              29%\n            \n          '],['\n            \n              16%\n            \n          '],[],[],7.5 x 0.71 x 9.25 inches,1.3 pounds,English,"BPB Publications (October 15, 2021)",,/sspa/click?ie=UTF8&spc=MTo1OTQzMDI4NDU2MzQ2MjQ5OjE2NjM0NjUwNTI6c3BfbXRmOjIwMDEwMzgzMzAyMDg4MTo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FTime-Forecasting-using-Deep-Learning%2Fdp%2F9391392571%2Fref%3Dsr_1_257_sspa%3Fcrid%3D27NSKOKLZAT5L%26keywords%3Dmachine%2Blearning%26qid%3D1663465052%26sprefix%3Ddeep%2Blearning%252Caps%252C627%26sr%3D8-257-spons%26psc%3D1
225,Automated Machine Learning in Action,"['by ', 'Qingquan Song', ', ', 'Haifeng Jin', ', et al.']",$44.99,336 pages,4.5 out of 5 stars,2 ratings,['\n            \n              50%\n            \n          '],['\n            \n              50%\n            \n          '],[],[],[],7.38 x 0.9 x 9.25 inches,1.1 pounds,English,"Manning (June 7, 2022)", 978-1617298059,/Automated-Machine-Learning-Action-Qingquan/dp/1617298050/ref=sr_1_245?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465052&sprefix=deep+learning%2Caps%2C627&sr=8-245
226,An Introduction to Machine Learning,"['by ', 'Miroslav Kubat']",$56.99,476 pages,,,[],[],[],[],[],6.5 x 1.25 x 9.75 inches,1.93 pounds,English,"Springer; 3rd ed. 2021 edition (September 27, 2021)", 978-3030819347,/An-Introduction-to-Machine-Learning/dp/3030819345/ref=sr_1_247?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465052&sprefix=deep+learning%2Caps%2C627&sr=8-247
227,Machine Learning (McGraw-Hill International Editions Computer Science Series),"['by ', 'Tom M. Mitchell']", $85.00 ,414 pages,4.3 out of 5 stars,111 ratings,['\n            \n              66%\n            \n          '],['\n            \n              17%\n            \n          '],['\n            \n              5%\n            \n          '],['\n            \n              5%\n            \n          '],['\n            \n              8%\n            \n          '],6.6 x 1.3 x 9.5 inches,2.03 pounds,English,"McGraw-Hill Education; 1st edition (September 30, 1997)",,/Learning-McGraw-Hill-International-Editions-Computer/dp/0071154671/ref=sr_1_246?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465052&sprefix=deep+learning%2Caps%2C627&sr=8-246
228,MACHINE LEARNING SYSTEM DESIGN INTERVIEW: The Complete User Guide for Beginners and Seniors on Machine Learning Design Interview,"['by ', 'Billie B.   Sheldon ']", $3.95 ,173 pages,,,[],[],[],[],[],,,English,,,/MACHINE-LEARNING-SYSTEM-DESIGN-INTERVIEW-ebook/dp/B0BB8RQT44/ref=sr_1_223?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465040&sprefix=deep+learning%2Caps%2C627&sr=8-223
229,A Primer on Machine Learning in Subsurface Geosciences (SpringerBriefs in Petroleum Geoscience & Engineering),[' '],$72.00,192 pages,5.0 out of 5 stars,2 ratings,['\n            \n              100%\n            \n          '],[],[],[],[],6.1 x 0.46 x 9.25 inches,1 pounds,English,"Springer; 1st ed. 2021 edition (May 4, 2021)", 978-3030717674,/Subsurface-Geosciences-SpringerBriefs-Geoscience-Engineering/dp/3030717674/ref=sr_1_224?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465040&sprefix=deep+learning%2Caps%2C627&sr=8-224
230,"Machine Learning Refined: Foundations, Algorithms, and Applications","['by ', 'Jeremy Watt', ', ', 'Reza Borhani', ', et al.']",$60.61,594 pages,3.9 out of 5 stars,37 ratings,['\n            \n              60%\n            \n          '],['\n            \n              12%\n            \n          '],['\n            \n              6%\n            \n          '],['\n            \n              7%\n            \n          '],['\n            \n              15%\n            \n          '],6.75 x 1.25 x 9.75 inches,3 pounds,English,"Cambridge University Press; 2nd edition (March 12, 2020)", 978-1108480727,/Machine-Learning-Refined-Foundations-Applications/dp/1108480721/ref=sr_1_220?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465040&sprefix=deep+learning%2Caps%2C627&sr=8-220
231,Python & Machine Learning for Financial Analysis Online Course,"['by ', 'Ryan Ahmed', ' and ', 'Ligency']",,,,,[],[],[],[],[],,,,,,/Python-Machine-Learning-Financial-Analysis-Online-Course/dp/B0B6PZ7959/ref=sr_1_216?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465040&sprefix=deep+learning%2Caps%2C627&sr=8-216
232,Start with Why: How Great Leaders Inspire Everyone to Take Action,[' '],,,4.6 out of 5 stars,"25,445 ratings",['\n            \n              77%\n            \n          '],['\n            \n              13%\n            \n          '],['\n            \n              6%\n            \n          '],['\n            \n              2%\n            \n          '],['\n            \n              2%\n            \n          '],,,,,,/Start-with-Why-Simon-Sinek-audiobook/dp/B074VF6ZLM/ref=sr_1_219?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465040&sprefix=deep+learning%2Caps%2C627&sr=8-219
