,title,author,price,pages,avg_reviews,n_reviews,star5,star4,star3,star2,star1,dimensions,weight,language,publisher,ISBN_13,link
276,Machine Learning in Biotechnology and Life Sciences: Build machine learning models using Python and deploy them on the cloud,"['by ', 'Saleh Alkhalifa']",$49.99,408 pages,4.1 out of 5 stars,20 ratings,['\n            \n              57%\n            \n          '],['\n            \n              18%\n            \n          '],['\n            \n              9%\n            \n          '],['\n            \n              9%\n            \n          '],['\n            \n              8%\n            \n          '],7.5 x 0.92 x 9.25 inches,1.54 pounds,English,"Packt Publishing (January 28, 2022)", 978-1801811910,/Machine-Learning-Biotechnology-Life-Sciences/dp/1801811911/ref=sr_1_168?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460503&sprefix=deep+learnin%2Caps%2C449&sr=8-168
277,"Exploring the Deep, Dark Sea","['by ', 'Gail Gibbons']", $8.99 ,32 pages,4.6 out of 5 stars,17 ratings,['\n            \n              74%\n            \n          '],['\n            \n              9%\n            \n          '],['\n            \n              16%\n            \n          '],[],[],8.38 x 0.1 x 10.97 inches,5.4 ounces,English,"Holiday House; Illustrated edition (March 24, 2020)",,/Exploring-Deep-Dark-Gail-Gibbons/dp/0823446026/ref=sr_1_167?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460503&sprefix=deep+learnin%2Caps%2C449&sr=8-167
278,"Computational Methods for Deep Learning: Theoretic, Practice and Applications (Texts in Computer Science)",[' '],,211 pages,1.0 out of 5 stars,1 rating,['\n            \n              100%\n            \n          '],[],[],[],[],,,English,"Springer; 1st ed. 2021 edition (December 4, 2020)",,/Computational-Methods-Deep-Learning-Applications-ebook/dp/B08PQG64RW/ref=sr_1_165?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460503&sprefix=deep+learnin%2Caps%2C449&sr=8-165
279,"Homeschool Year Lesson Planner | Weekly & Monthly | Unique Organizer, Record Book & Fun Idea Inspiration Lists","['by ', 'Deep End Learning']", $12.95 ,Blank list pages to customize,4.7 out of 5 stars,5 ratings,['\n            \n              75%\n            \n          '],['\n            \n              25%\n            \n          '],[],[],[],8.5 x 0.52 x 11 inches,1.47 pounds,English,"Independently published (July 11, 2022)",,/Homeschool-Planner-Monthly-Organizer-Inspiration/dp/B0B6792J3T/ref=sr_1_170?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460503&sprefix=deep+learnin%2Caps%2C449&sr=8-170
280,"Deep Learning for Biomedical Data Analysis: Techniques, Approaches, and Applications","['by ', 'Mourad Elloumi']",,618 pages,,,[],[],[],[],[],,,English,"Springer (July 13, 2021)",,/Deep-Learning-Biomedical-Data-Analysis-ebook/dp/B099DWL6NP/ref=sr_1_160?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460503&sprefix=deep+learnin%2Caps%2C449&sr=8-160
281,"Deep Learning Applications (Advances in Intelligent Systems and Computing, 1098)",[' '],$104.51,188 pages,,,[],[],[],[],[],6.1 x 0.45 x 9.25 inches,1 pounds,English,"Springer; 1st ed. 2020 edition (February 29, 2020)", 978-9811518157,/Learning-Applications-Advances-Intelligent-Computing/dp/9811518157/ref=sr_1_157?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460503&sprefix=deep+learnin%2Caps%2C449&sr=8-157
282,Deep Learning with Python: Learn Best Practices of Deep Learning Models with PyTorch,"['by ', 'Nikhil Ketkar', ' and ', 'Jojo Moolayil']",$32.99,324 pages,4.0 out of 5 stars,2 ratings,['\n            \n              100%\n            \n          '],[],[],[],[],6.1 x 0.73 x 9.25 inches,1.1 pounds,English,"Apress; 2nd ed. edition (April 10, 2021)", 978-1484253632,/Deep-Learning-Python-Practices-PyTorch/dp/1484253639/ref=sr_1_158?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460503&sprefix=deep+learnin%2Caps%2C449&sr=8-158
283,Deep Learning With Python: Advanced Guide to Learn Deep Learning with Python,"['by ', 'Benjamin Smith']", $19.99 ,229 pages,3.3 out of 5 stars,3 ratings,['\n            \n              33%\n            \n          '],['\n            \n              33%\n            \n          '],['\n            \n              34%\n            \n          '],[],[],6 x 0.52 x 9 inches,11 ounces,English,"Independently published (January 4, 2021)",,/sspa/click?ie=UTF8&spc=MTo1NDgzOTE5NDI3NDU1NDEyOjE2NjM0NjA1MDM6c3BfbXRmOjIwMDA0NzA3NTE0NzQ0MTo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FDeep-Learning-Python-Advanced-Guide%2Fdp%2FB08RZC644T%2Fref%3Dsr_1_164_sspa%3Fcrid%3D2HX2SCFCK032L%26keywords%3Ddeep%2Blearning%26qid%3D1663460503%26sprefix%3Ddeep%2Blearnin%252Caps%252C449%26sr%3D8-164-spons%26psc%3D1
284,MASTERING DEEP LEARNING FUNDAMENTALS WITH PYTHON: The Ultimate Guide for Beginners To Expert & Step By Step Guide to Learn Python Programming Concepts,"['by ', 'Richard Wilson']",,202 pages,4.5 out of 5 stars,14 ratings,['\n            \n              81%\n            \n          '],['\n            \n              10%\n            \n          '],['\n            \n              9%\n            \n          '],[],[],,,English,,,/MASTERING-DEEP-LEARNING-FUNDAMENTALS-PYTHON-ebook/dp/B09V33RM14/ref=sr_1_155?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460503&sprefix=deep+learnin%2Caps%2C449&sr=8-155
285,"Artificial Intelligence in Healthcare: AI, Machine Learning, and Deep and Intelligent Medicine Simplified for Everyone","['by ', 'Dr Parag Suresh Mahajan MD']",$29.99,590 pages,4.7 out of 5 stars,147 ratings,['\n            \n              76%\n            \n          '],['\n            \n              22%\n            \n          '],['\n            \n              2%\n            \n          '],['\n            \n              1%\n            \n          '],[],6 x 1.33 x 9 inches,1.72 pounds,English,"MedMantra, LLC (March 5, 2021)", 978-1954612020,/Artificial-Intelligence-Healthcare-Intelligent-Simplified/dp/1954612028/ref=sr_1_159?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460503&sprefix=deep+learnin%2Caps%2C449&sr=8-159
286,Getting started with Deep Learning for Natural Language Processing: Learn how to build NLP applications with Deep Learning (English Edition),"['by ', 'Sunil Patel']",$29.95,404 pages,4.6 out of 5 stars,9 ratings,['\n            \n              55%\n            \n          '],['\n            \n              45%\n            \n          '],[],[],[],7.5 x 0.91 x 9.25 inches,1.39 pounds,English,"BPB Publications (January 13, 2021)", 978-9389898118,/sspa/click?ie=UTF8&spc=MTo1NDgzOTE5NDI3NDU1NDEyOjE2NjM0NjA1MDM6c3BfbXRmOjIwMDA2NTQ3OTIwNDY4MTo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FGetting-started-Learning-Language-Processing%2Fdp%2F9389898110%2Fref%3Dsr_1_162_sspa%3Fcrid%3D2HX2SCFCK032L%26keywords%3Ddeep%2Blearning%26qid%3D1663460503%26sprefix%3Ddeep%2Blearnin%252Caps%252C449%26sr%3D8-162-spons%26psc%3D1
287,"Python Deep Learning: Exploring deep learning techniques and neural network architectures with PyTorch, Keras, and TensorFlow, 2nd Edition","['by ', 'Ivan Vasilev', ', ', 'Daniel Slater', ', et al.']",,388 pages,4.2 out of 5 stars,13 ratings,['\n            \n              54%\n            \n          '],['\n            \n              21%\n            \n          '],['\n            \n              20%\n            \n          '],['\n            \n              5%\n            \n          '],[],,,English,"Packt Publishing; 2nd edition (January 16, 2019)",,/Python-Deep-Learning-techniques-architectures-ebook/dp/B07KQ29CQ3/ref=sr_1_154?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460503&sprefix=deep+learnin%2Caps%2C449&sr=8-154
288,Neural Networks and Deep Learning: A Textbook,"['by ', 'Charu C. Aggarwal']",$49.00,520 pages,4.5 out of 5 stars,164 ratings,['\n            \n              69%\n            \n          '],['\n            \n              19%\n            \n          '],['\n            \n              7%\n            \n          '],['\n            \n              2%\n            \n          '],['\n            \n              3%\n            \n          '],7 x 1.13 x 10 inches,2.63 pounds,English,"Springer; 1st ed. 2018 edition (September 13, 2018)", 978-3319944623,/sspa/click?ie=UTF8&spc=MTo1NDgzOTE5NDI3NDU1NDEyOjE2NjM0NjA1MDM6c3BfbXRmOjIwMDA1NTY5OTg5ODA5ODo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FNeural-Networks-Deep-Learning-Textbook%2Fdp%2F3319944622%2Fref%3Dsr_1_163_sspa%3Fcrid%3D2HX2SCFCK032L%26keywords%3Ddeep%2Blearning%26qid%3D1663460503%26sprefix%3Ddeep%2Blearnin%252Caps%252C449%26sr%3D8-163-spons%26psc%3D1
289,Deep Learning with PyTorch: A practical approach to building neural network models using PyTorch,"['by ', 'Vishnu Subramanian']",$31.75,262 pages,3.5 out of 5 stars,20 ratings,['\n            \n              46%\n            \n          '],['\n            \n              11%\n            \n          '],['\n            \n              10%\n            \n          '],['\n            \n              15%\n            \n          '],['\n            \n              19%\n            \n          '],7.5 x 0.59 x 9.25 inches,1 pounds,English,"Packt Publishing (February 23, 2018)", 978-1788624336,/Deep-Learning-PyTorch-practical-approach/dp/1788624335/ref=sr_1_153?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460503&sprefix=deep+learnin%2Caps%2C449&sr=8-153
290,Hands-On Genetic Algorithms with Python: Applying genetic algorithms to solve real-world deep learning and artificial intelligence problems,"['by ', 'Eyal Wirsansky']",$41.99,346 pages,4.6 out of 5 stars,53 ratings,['\n            \n              73%\n            \n          '],['\n            \n              21%\n            \n          '],['\n            \n              3%\n            \n          '],['\n            \n              3%\n            \n          '],[],7.5 x 0.78 x 9.25 inches,1.31 pounds,English,"Packt Publishing (January 31, 2020)", 978-1838557744,/sspa/click?ie=UTF8&spc=MTo1Njc4OTEyNDUxMzA4OTU1OjE2NjM0NjA1MTM6c3BfYXRmX25leHQ6MjAwMDIwOTU4MTMzODcxOjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA&url=%2FHands-Genetic-Algorithms-Python-intelligence%2Fdp%2F1838557741%2Fref%3Dsr_1_194_sspa%3Fcrid%3D2HX2SCFCK032L%26keywords%3Ddeep%2Blearning%26qid%3D1663460513%26sprefix%3Ddeep%2Blearnin%252Caps%252C449%26sr%3D8-194-spons%26psc%3D1
291,Machine Learning with Python Cookbook: Practical Solutions from Preprocessing to Deep Learning,[' '],$45.39,366 pages,4.5 out of 5 stars,172 ratings,['\n            \n              72%\n            \n          '],['\n            \n              16%\n            \n          '],['\n            \n              5%\n            \n          '],['\n            \n              4%\n            \n          '],['\n            \n              3%\n            \n          '],7.01 x 0.76 x 9.17 inches,1.35 pounds,English,"O'Reilly Media; 1st edition (April 17, 2018)", 978-1491989388,/Machine-Learning-Python-Cookbook-Preprocessing/dp/1491989386/ref=sr_1_152?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460503&sprefix=deep+learnin%2Caps%2C449&sr=8-152
292,"Deep Learning with R, Second Edition","['by ', 'Francois Chollet', ', ', 'Tomasz Kalinowski', ', et al.']",$59.99,568 pages,4.6 out of 5 stars,148 ratings,['\n            \n              82%\n            \n          '],['\n            \n              9%\n            \n          '],['\n            \n              3%\n            \n          '],['\n            \n              3%\n            \n          '],['\n            \n              3%\n            \n          '],7.38 x 1.3 x 9.25 inches,1.86 pounds,English,"Manning; 2nd edition (July 26, 2022)", 978-1633439849,/sspa/click?ie=UTF8&spc=MTo1NDgzOTE5NDI3NDU1NDEyOjE2NjM0NjA1MDM6c3BfbXRmOjIwMDA3MTUwNzczNjg5ODo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FDeep-Learning-Second-Francois-Chollet%2Fdp%2F1633439844%2Fref%3Dsr_1_161_sspa%3Fcrid%3D2HX2SCFCK032L%26keywords%3Ddeep%2Blearning%26qid%3D1663460503%26sprefix%3Ddeep%2Blearnin%252Caps%252C449%26sr%3D8-161-spons%26psc%3D1
293,"High-Dimensional Data Analysis with Low-Dimensional Models: Principles, Computation, and Applications","['by ', 'John Wright', ' and ', 'Yi Ma']",$75.99,650 pages,4.8 out of 5 stars,12 ratings,['\n            \n              81%\n            \n          '],['\n            \n              19%\n            \n          '],[],[],[],6.75 x 1.5 x 9.75 inches,3.15 pounds,English,"Cambridge University Press; New edition (April 7, 2022)", 978-1108489737,/High-Dimensional-Data-Analysis-Low-Dimensional-Models/dp/1108489737/ref=sr_1_149?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460503&sprefix=deep+learnin%2Caps%2C449&sr=8-149
294,Designing Machine Learning Systems: An Iterative Process for Production-Ready Applications,"['by ', 'Chip Huyen']",$43.49,386 pages,4.7 out of 5 stars,118 ratings,['\n            \n              79%\n            \n          '],['\n            \n              14%\n            \n          '],['\n            \n              5%\n            \n          '],['\n            \n              2%\n            \n          '],['\n            \n              1%\n            \n          '],7 x 0.75 x 9 inches,1.36 pounds,English,"O'Reilly Media; 1st edition (June 21, 2022)", 978-1098107963,/Designing-Machine-Learning-Systems-Production-Ready/dp/1098107969/ref=sr_1_151?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460503&sprefix=deep+learnin%2Caps%2C449&sr=8-151
295,"Deep Learning for the Earth Sciences: A Comprehensive Approach to Remote Sensing, Climate Science and Geosciences","['by ', 'Gustau Camps-Valls', ', ', 'Devis Tuia', ', et al.']",$106.99,432 pages,5.0 out of 5 stars,1 rating,['\n            \n              100%\n            \n          '],[],[],[],[],6.69 x 0.59 x 9.61 inches,1.5 pounds,English,"Wiley; 1st edition (August 16, 2021)", 978-1119646143,/Deep-Learning-Earth-Sciences-Comprehensive/dp/1119646146/ref=sr_1_150?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460503&sprefix=deep+learnin%2Caps%2C449&sr=8-150
296,Math and Architectures of Deep Learning,"['by ', 'Krishnendu Chaudhury']",$49.99,535 pages,,,[],[],[],[],[],7.38 x 1.13 x 9.25 inches,1.18 pounds,English,"Manning (December 20, 2022)", 978-1617296482,/Math-Architectures-Learning-Krishnendu-Chaudhury/dp/1617296481/ref=sr_1_123?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460492&sprefix=deep+learnin%2Caps%2C449&sr=8-123
297,"AI Crash Course: A fun and hands-on introduction to machine learning, reinforcement learning, deep learning, and artificial intelligence with Python","['by ', 'Hadelin de Ponteves']", $13.82 ,534 pages,4.2 out of 5 stars,81 ratings,['\n            \n              57%\n            \n          '],['\n            \n              20%\n            \n          '],['\n            \n              14%\n            \n          '],['\n            \n              3%\n            \n          '],['\n            \n              6%\n            \n          '],,,English,"Packt Publishing; 1st edition (November 29, 2019)",,/Crash-Course-hands-introduction-reinforcement-ebook/dp/B07Z9DC228/ref=sr_1_122?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460492&sprefix=deep+learnin%2Caps%2C449&sr=8-122
298,Programming Machine Learning: From Coding to Deep Learning,"['by ', 'Paolo Perrotta']",$33.49,342 pages,4.8 out of 5 stars,42 ratings,['\n            \n              83%\n            \n          '],['\n            \n              12%\n            \n          '],['\n            \n              5%\n            \n          '],[],[],7.5 x 0.71 x 9.25 inches,1.41 pounds,English,"Pragmatic Bookshelf; 1st edition (May 5, 2020)", 978-1680506600,/Programming-Machine-Learning-Zero-Deep/dp/1680506609/ref=sr_1_121?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460492&sprefix=deep+learnin%2Caps%2C449&sr=8-121
299,DEEP LEARNING: Fundamentos del Aprendizaje Profundo para Principiantes (Deep Learning in Spanish /Deep Learning en Español) (Inteligencia Artificial) (Spanish Edition),"['by ', 'Rudolph Russell']", $13.38 ,96 pages,3.7 out of 5 stars,12 ratings,['\n            \n              39%\n            \n          '],['\n            \n              26%\n            \n          '],['\n            \n              18%\n            \n          '],['\n            \n              17%\n            \n          '],[],6 x 0.2 x 9 inches,5 ounces,Spanish,"CreateSpace Independent Publishing Platform (August 24, 2018)",,/DEEP-LEARNING-Fundamentos-Principiantes-Inteligencia/dp/1726172074/ref=sr_1_124?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460492&sprefix=deep+learnin%2Caps%2C449&sr=8-124
300,"Python for Finance and Algorithmic trading (2nd edition): Machine Learning, Deep Learning, Time series Analysis, Risk and Portfolio Management for MetaTrader™5 Live Trading","['by ', 'Lucas Inglese']", $35.99 ,325 pages,4.6 out of 5 stars,3 ratings,['\n            \n              63%\n            \n          '],['\n            \n              37%\n            \n          '],[],[],[],6.69 x 0.74 x 9.61 inches,1.45 pounds,English,"Independently published (August 18, 2022)",,/Python-Finance-Algorithmic-trading-MetaTraderTM5/dp/B0BB5DDB1Q/ref=sr_1_120?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460492&sprefix=deep+learnin%2Caps%2C449&sr=8-120
301,Beginning Anomaly Detection Using Python-Based Deep Learning: With Keras and PyTorch,"['by ', 'Sridhar Alla', ' and ', 'Suman Kalyan Adari']",$25.49,432 pages,4.3 out of 5 stars,21 ratings,['\n            \n              56%\n            \n          '],['\n            \n              30%\n            \n          '],['\n            \n              7%\n            \n          '],['\n            \n              7%\n            \n          '],[],7.01 x 0.98 x 10 inches,1.8 pounds,English,"Apress; 1st ed. edition (October 11, 2019)", 978-1484251768,/Beginning-Anomaly-Detection-Python-Based-Learning/dp/1484251768/ref=sr_1_156?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460503&sprefix=deep+learnin%2Caps%2C449&sr=8-156
302,"Deep Reinforcement Learning: Fundamentals, Research and Applications","['by ', 'Hao Dong', ', ', 'Zihan Ding', ', et al.']",$137.42,541 pages,4.5 out of 5 stars,2 ratings,['\n            \n              50%\n            \n          '],['\n            \n              50%\n            \n          '],[],[],[],7.2 x 1 x 8.8 inches,2.37 pounds,English,"Springer; 1st ed. 2020 edition (June 30, 2020)", 978-9811540943,/Deep-Reinforcement-Learning-Fundamentals-Applications/dp/9811540942/ref=sr_1_118?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460492&sprefix=deep+learnin%2Caps%2C449&sr=8-118
303,"Deep Learning for Personalised Healthcare Services (Issn, 7)","['by ', 'Jain', ', ', 'Vishal', ', et al.']",$103.29,246 pages,,,[],[],[],[],[],6.69 x 0.63 x 9.61 inches,1.28 pounds,English,"De Gruyter (October 25, 2021)", 978-3110708004,/sspa/click?ie=UTF8&spc=MTo1NDgzOTE5NDI3NDU1NDEyOjE2NjM0NjA1MDM6c3BfYXRmX25leHQ6MjAwMDM4ODAyNjY0Mjk4OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA&url=%2FDeep-Learning-Personalised-Healthcare-Services%2Fdp%2F3110708000%2Fref%3Dsr_1_147_sspa%3Fcrid%3D2HX2SCFCK032L%26keywords%3Ddeep%2Blearning%26qid%3D1663460503%26sprefix%3Ddeep%2Blearnin%252Caps%252C449%26sr%3D8-147-spons%26psc%3D1
304,Deep Learning in a Disorienting World,"['by ', 'Jon F. Wergin']",$35.99,210 pages,5.0 out of 5 stars,7 ratings,['\n            \n              100%\n            \n          '],[],[],[],[],5.9 x 0.4 x 8.9 inches,10.2 ounces,English,"Cambridge University Press (January 30, 2020)", 978-1108727150,/Deep-Learning-Disorienting-World-Wergin/dp/1108727158/ref=sr_1_119?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460492&sprefix=deep+learnin%2Caps%2C449&sr=8-119
305,Powerful Brain: How To Unlock Your Mind's Subconscious And Learn Faster,"['by ', 'Jam E. Hoxel']", $11.15 ,199 pages,4.1 out of 5 stars,7 ratings,['\n            \n              65%\n            \n          '],['\n            \n              18%\n            \n          '],['\n            \n              18%\n            \n          '],[],[],5 x 0.45 x 8 inches,9.9 ounces,English,"GBDR Press (October 4, 2021)",,/sspa/click?ie=UTF8&spc=MTo1NDgzOTE5NDI3NDU1NDEyOjE2NjM0NjA1MDM6c3BfYXRmX25leHQ6MjAwMDgzNTg3Njg5Nzk4OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA&url=%2FPowerful-Brain-Unlock-Subconscious-Faster%2Fdp%2F1952814189%2Fref%3Dsr_1_148_sspa%3Fcrid%3D2HX2SCFCK032L%26keywords%3Ddeep%2Blearning%26qid%3D1663460503%26sprefix%3Ddeep%2Blearnin%252Caps%252C449%26sr%3D8-148-spons%26psc%3D1
306,The TensorFlow Workshop: A hands-on guide to building deep learning models from scratch using real-world datasets,"['by ', 'Matthew Moocarme', ', ', 'Anthony So', ', et al.']",$41.99,600 pages,4.3 out of 5 stars,26 ratings,['\n            \n              54%\n            \n          '],['\n            \n              29%\n            \n          '],['\n            \n              9%\n            \n          '],['\n            \n              8%\n            \n          '],[],7.5 x 1.36 x 9.25 inches,2.24 pounds,English,"Packt Publishing (December 15, 2021)", 978-1800205253,/sspa/click?ie=UTF8&spc=MTo1NDgzOTE5NDI3NDU1NDEyOjE2NjM0NjA1MDM6c3BfYXRmX25leHQ6MjAwMDM0MTAzODgwMDk4OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA&url=%2FTensorFlow-Workshop-hands-building-real-world%2Fdp%2F1800205252%2Fref%3Dsr_1_146_sspa%3Fcrid%3D2HX2SCFCK032L%26keywords%3Ddeep%2Blearning%26qid%3D1663460503%26sprefix%3Ddeep%2Blearnin%252Caps%252C449%26sr%3D8-146-spons%26psc%3D1
307,intro to deep learning,"['by ', 'Manjunatha Sai  Uppu', ' and ', 'Manjunatha Sai Uppu']",,,,,[],[],[],[],[],,,English,,,/intro-deep-learning-Manjunatha-Uppu-ebook/dp/B08FX7GK2H/ref=sr_1_112?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460492&sprefix=deep+learnin%2Caps%2C449&sr=8-112
308,Artificial Intelligence Engines: A Tutorial Introduction to the Mathematics of Deep Learning,"['by ', 'James V Stone']",$23.99,216 pages,4.3 out of 5 stars,52 ratings,['\n            \n              60%\n            \n          '],['\n            \n              23%\n            \n          '],['\n            \n              9%\n            \n          '],['\n            \n              3%\n            \n          '],['\n            \n              5%\n            \n          '],6 x 0.49 x 9 inches,10.5 ounces,English,"Sebtel Press (March 28, 2019)", 978-0956372819,/Artificial-Intelligence-Engines-Introduction-Mathematics/dp/0956372813/ref=sr_1_117?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460492&sprefix=deep+learnin%2Caps%2C449&sr=8-117
309,Deep Learning for Beginners: A beginner's guide to getting up and running with deep learning from scratch using Python,"['by ', 'Dr. Pablo Rivas', ' and ', 'Laura Montoya']", $18.26 ,434 pages,4.3 out of 5 stars,12 ratings,['\n            \n              77%\n            \n          '],['\n            \n              9%\n            \n          '],['\n            \n              14%\n            \n          '],[],[],,,English,"Packt Publishing; 1st edition (September 18, 2020)",,/Deep-Learning-Beginners-beginners-learning-ebook/dp/B086D29S1K/ref=sr_1_109?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460492&sprefix=deep+learnin%2Caps%2C449&sr=8-109
310,"Ace the Data Science Interview: 201 Real Interview Questions Asked By FAANG, Tech Startups, & Wall Street","['by ', 'Nick Singh', ' and ', 'Kevin Huo']",$26.00,301 pages,4.5 out of 5 stars,599 ratings,['\n            \n              77%\n            \n          '],['\n            \n              10%\n            \n          '],['\n            \n              6%\n            \n          '],['\n            \n              3%\n            \n          '],['\n            \n              4%\n            \n          '],7 x 0.68 x 10 inches,1.28 pounds,English,"Ace the Data Science Interview (August 16, 2021)", 978-0578973838,/Ace-Data-Science-Interview-Questions/dp/0578973839/ref=sr_1_107?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460492&sprefix=deep+learnin%2Caps%2C449&sr=8-107
311,Deep Learning: Fundamentals of Deep Learning for Beginners (Artificial Intelligence),"['by ', 'Rudolph Russell']", $13.38 ,90 pages,,,[],[],[],[],[],5.98 x 0.19 x 9.02 inches,4.6 ounces,English,"CreateSpace Independent Publishing Platform (July 1, 2018)",,/Deep-Learning-Fundamentals-Artificial-Intelligence/dp/1722222883/ref=sr_1_110?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460492&sprefix=deep+learnin%2Caps%2C449&sr=8-110
312,"Hands-On Machine Learning with C++: Build, train, and deploy end-to-end machine learning and deep learning pipelines","['by ', 'Kirill Kolodiazhnyi']",$49.99,530 pages,4.3 out of 5 stars,33 ratings,['\n            \n              64%\n            \n          '],['\n            \n              20%\n            \n          '],['\n            \n              7%\n            \n          '],['\n            \n              4%\n            \n          '],['\n            \n              5%\n            \n          '],7.5 x 1.2 x 9.25 inches,1.98 pounds,English,"Packt Publishing (May 15, 2020)", 978-1789955330,/Hands-Machine-Learning-end-end/dp/1789955335/ref=sr_1_108?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460492&sprefix=deep+learnin%2Caps%2C449&sr=8-108
313,"Machine Learning Design Patterns: Solutions to Common Challenges in Data Preparation, Model Building, and MLOps","['by ', 'Valliappa Lakshmanan', ', ', 'Sara Robinson', ', et al.']",$36.99,408 pages,4.6 out of 5 stars,243 ratings,['\n            \n              73%\n            \n          '],['\n            \n              17%\n            \n          '],['\n            \n              6%\n            \n          '],['\n            \n              4%\n            \n          '],['\n            \n              1%\n            \n          '],9.06 x 0.94 x 6.85 inches,1.45 pounds,English,"O'Reilly Media; 1st edition (November 10, 2020)", 978-1098115784,/Machine-Learning-Design-Patterns-Preparation/dp/1098115783/ref=sr_1_111?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460492&sprefix=deep+learnin%2Caps%2C449&sr=8-111
314,Machine Learning Design Interview: Machine Learning System Design Interview,"['by ', 'Khang Pham']", $34.15 ,210 pages,3.6 out of 5 stars,57 ratings,['\n            \n              47%\n            \n          '],['\n            \n              15%\n            \n          '],['\n            \n              8%\n            \n          '],['\n            \n              7%\n            \n          '],['\n            \n              22%\n            \n          '],6 x 0.48 x 9 inches,11.8 ounces,English,"Independently published (April 29, 2022)",,/Machine-Learning-Design-Interview-System/dp/B09YQWX59Z/ref=sr_1_106?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460492&sprefix=deep+learnin%2Caps%2C449&sr=8-106
315,Deep Learning with Hadoop,"['by ', 'Dipayan Dev']",$41.99,206 pages,4.7 out of 5 stars,5 ratings,['\n            \n              74%\n            \n          '],['\n            \n              26%\n            \n          '],[],[],[],7.5 x 0.47 x 9.25 inches,12.8 ounces,English,"Packt Publishing (February 20, 2017)", 978-1787124769,/sspa/click?ie=UTF8&spc=MTo1MDA5MTIwMzE4NDkyNDgxOjE2NjM0NjA0OTI6c3BfbXRmOjIwMDAwNTE5NTM2NzY3MTo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FDeep-Learning-Hadoop-Dipayan-Dev%2Fdp%2F1787124762%2Fref%3Dsr_1_116_sspa%3Fcrid%3D2HX2SCFCK032L%26keywords%3Ddeep%2Blearning%26qid%3D1663460492%26sprefix%3Ddeep%2Blearnin%252Caps%252C449%26sr%3D8-116-spons%26psc%3D1
316,"Essentials of Deep Learning and AI: Experience Unsupervised Learning, Autoencoders, Feature Engineering, and Time Series Analysis with TensorFlow, Keras, and scikit-learn (English Edition)","['by ', 'Shashidhar Soppin', ', ', 'Dr. Manjunath Ramachandra', ', et al.']",,551 pages,5.0 out of 5 stars,4 ratings,['\n            \n              100%\n            \n          '],[],[],[],[],,,English,"BPB Publications; 1st edition (November 24, 2021)",,/Essentials-Deep-Learning-Unsupervised-Autoencoders-ebook/dp/B09MK462W8/ref=sr_1_103?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460492&sprefix=deep+learnin%2Caps%2C449&sr=8-103
